CPU,Time,GHz
22,2024-03-07 14:51:14.553532,0.001
23,2024-03-07 14:51:14.553533,0.001
24,2024-03-07 14:51:14.553534,0.001
25,2024-03-07 14:51:14.553535,0.001
26,2024-03-07 14:51:14.553537,0.001
27,2024-03-07 14:51:14.553538,0.001
28,2024-03-07 14:51:14.553539,0.001
29,2024-03-07 14:51:14.553540,0.001
30,2024-03-07 14:51:14.553541,0.001
31,2024-03-07 14:51:14.553543,0.001
32,2024-03-07 14:51:14.553544,0.001
33,2024-03-07 14:51:14.553545,0.001
34,2024-03-07 14:51:14.553546,0.001
35,2024-03-07 14:51:14.553547,0.001
36,2024-03-07 14:51:14.553548,0.001
37,2024-03-07 14:51:14.553549,0.001
38,2024-03-07 14:51:14.553550,0.001
39,2024-03-07 14:51:14.553551,0.001
40,2024-03-07 14:51:14.553552,0.001
41,2024-03-07 14:51:14.553553,0.001
42,2024-03-07 14:51:14.553554,0.001
43,2024-03-07 14:51:14.553555,0.001
44,2024-03-07 14:51:14.553556,0.001
45,2024-03-07 14:51:14.553557,0.001
46,2024-03-07 14:51:14.553558,0.001
47,2024-03-07 14:51:14.553560,0.001
48,2024-03-07 14:51:14.553561,0.001
49,2024-03-07 14:51:14.553562,0.000
50,2024-03-07 14:51:14.553563,0.003
51,2024-03-07 14:51:14.553564,0.002
52,2024-03-07 14:51:14.553565,0.000
53,2024-03-07 14:51:14.553566,0.002
54,2024-03-07 14:51:14.553567,0.000
55,2024-03-07 14:51:14.553568,0.000
56,2024-03-07 14:51:14.553569,0.000
57,2024-03-07 14:51:14.553570,0.000
58,2024-03-07 14:51:14.553571,0.000
59,2024-03-07 14:51:14.553572,0.000
60,2024-03-07 14:51:14.553573,0.000
61,2024-03-07 14:51:14.553574,0.000
62,2024-03-07 14:51:14.553575,0.000
63,2024-03-07 14:51:14.553576,0.000
64,2024-03-07 14:51:14.553577,0.000
65,2024-03-07 14:51:14.553578,0.000
66,2024-03-07 14:51:14.553579,0.000
67,2024-03-07 14:51:14.553580,0.000
68,2024-03-07 14:51:14.553588,0.001
69,2024-03-07 14:51:14.553589,0.000
70,2024-03-07 14:51:14.553590,0.000
71,2024-03-07 14:51:14.553591,0.000
72,2024-03-07 14:51:14.553592,0.000
73,2024-03-07 14:51:14.553593,0.000
74,2024-03-07 14:51:14.553594,0.001
75,2024-03-07 14:51:14.553595,0.000
76,2024-03-07 14:51:14.553596,0.000
77,2024-03-07 14:51:14.553597,0.000
78,2024-03-07 14:51:14.553598,0.001
79,2024-03-07 14:51:14.553599,0.001
80,2024-03-07 14:51:14.553600,0.001
81,2024-03-07 14:51:14.553601,0.001
82,2024-03-07 14:51:14.553602,0.001
83,2024-03-07 14:51:14.553603,0.001
84,2024-03-07 14:51:14.553604,0.001
85,2024-03-07 14:51:14.553605,0.001
86,2024-03-07 14:51:14.553606,0.001
87,2024-03-07 14:51:14.553607,0.001
88,2024-03-07 14:51:14.553608,0.001
89,2024-03-07 14:51:14.553610,0.001
90,2024-03-07 14:51:14.553611,0.001
91,2024-03-07 14:51:14.553612,0.002
92,2024-03-07 14:51:14.553616,0.001
93,2024-03-07 14:51:14.553617,0.001
94,2024-03-07 14:51:14.553618,0.000
95,2024-03-07 14:51:14.553619,0.001
0,2024-03-07 14:51:15.124605,0.005
1,2024-03-07 14:51:15.124610,0.001
2,2024-03-07 14:51:15.124611,0.001
3,2024-03-07 14:51:15.124612,3.774
4,2024-03-07 14:51:15.124613,0.001
5,2024-03-07 14:51:15.124615,0.001
6,2024-03-07 14:51:15.124616,0.001
7,2024-03-07 14:51:15.124617,0.001
8,2024-03-07 14:51:15.124618,0.001
9,2024-03-07 14:51:15.124619,0.001
10,2024-03-07 14:51:15.124620,0.001
11,2024-03-07 14:51:15.124621,0.001
12,2024-03-07 14:51:15.124625,0.001
13,2024-03-07 14:51:15.124626,0.001
14,2024-03-07 14:51:15.124629,0.001
15,2024-03-07 14:51:15.124630,0.001
16,2024-03-07 14:51:15.124631,0.001
17,2024-03-07 14:51:15.124632,0.001
18,2024-03-07 14:51:15.124633,0.001
19,2024-03-07 14:51:15.124638,0.001
20,2024-03-07 14:51:15.124639,0.003
21,2024-03-07 14:51:15.124640,0.001
22,2024-03-07 14:51:15.124641,0.001
23,2024-03-07 14:51:15.124642,0.001
24,2024-03-07 14:51:15.124643,0.001
25,2024-03-07 14:51:15.124644,0.001
26,2024-03-07 14:51:15.124645,0.001
27,2024-03-07 14:51:15.124646,0.001
28,2024-03-07 14:51:15.124647,0.001
29,2024-03-07 14:51:15.124648,0.001
30,2024-03-07 14:51:15.124649,0.001
31,2024-03-07 14:51:15.124650,0.001
32,2024-03-07 14:51:15.124651,0.001
33,2024-03-07 14:51:15.124652,0.001
34,2024-03-07 14:51:15.124653,0.001
35,2024-03-07 14:51:15.124657,0.001
36,2024-03-07 14:51:15.124658,0.001
37,2024-03-07 14:51:15.124659,0.001
38,2024-03-07 14:51:15.124660,0.001
39,2024-03-07 14:51:15.124661,0.001
40,2024-03-07 14:51:15.124662,0.001
41,2024-03-07 14:51:15.124663,0.001
42,2024-03-07 14:51:15.124664,0.001
43,2024-03-07 14:51:15.124665,0.001
44,2024-03-07 14:51:15.124666,0.001
45,2024-03-07 14:51:15.124667,0.001
46,2024-03-07 14:51:15.124668,0.001
47,2024-03-07 14:51:15.124670,0.001
48,2024-03-07 14:51:15.124671,0.001
49,2024-03-07 14:51:15.124672,0.000
50,2024-03-07 14:51:15.124673,0.004
51,2024-03-07 14:51:15.124674,0.000
52,2024-03-07 14:51:15.124675,0.002
53,2024-03-07 14:51:15.124676,0.002
54,2024-03-07 14:51:15.124677,0.001
55,2024-03-07 14:51:15.124678,0.000
56,2024-03-07 14:51:15.124680,0.000
57,2024-03-07 14:51:15.124681,0.000
58,2024-03-07 14:51:15.124682,0.000
59,2024-03-07 14:51:15.124683,0.000
60,2024-03-07 14:51:15.124684,0.000
61,2024-03-07 14:51:15.124686,0.000
62,2024-03-07 14:51:15.124687,0.000
63,2024-03-07 14:51:15.124688,0.000
64,2024-03-07 14:51:15.124689,0.000
65,2024-03-07 14:51:15.124690,0.000
66,2024-03-07 14:51:15.124691,0.000
67,2024-03-07 14:51:15.124692,0.000
68,2024-03-07 14:51:15.124693,0.001
69,2024-03-07 14:51:15.124694,0.000
70,2024-03-07 14:51:15.124695,0.000
71,2024-03-07 14:51:15.124696,0.000
72,2024-03-07 14:51:15.124697,0.000
73,2024-03-07 14:51:15.124698,0.000
74,2024-03-07 14:51:15.124699,0.001
75,2024-03-07 14:51:15.124700,0.000
76,2024-03-07 14:51:15.124701,0.000
77,2024-03-07 14:51:15.124703,0.000
78,2024-03-07 14:51:15.124704,0.000
79,2024-03-07 14:51:15.124705,0.000
80,2024-03-07 14:51:15.124706,0.000
81,2024-03-07 14:51:15.124707,0.000
82,2024-03-07 14:51:15.124708,0.000
83,2024-03-07 14:51:15.124709,0.001
84,2024-03-07 14:51:15.124710,0.000
85,2024-03-07 14:51:15.124711,0.000
86,2024-03-07 14:51:15.124712,0.001
87,2024-03-07 14:51:15.124713,0.000
88,2024-03-07 14:51:15.124714,0.000
89,2024-03-07 14:51:15.124715,0.000
90,2024-03-07 14:51:15.124716,0.000
91,2024-03-07 14:51:15.124717,0.000
92,2024-03-07 14:51:15.124721,0.000
93,2024-03-07 14:51:15.124722,0.001
94,2024-03-07 14:51:15.124723,0.000
95,2024-03-07 14:51:15.124724,0.001
0,2024-03-07 14:51:15.711093,0.008
1,2024-03-07 14:51:15.711099,0.001
2,2024-03-07 14:51:15.711100,0.001
3,2024-03-07 14:51:15.711101,3.774
4,2024-03-07 14:51:15.711102,0.001
5,2024-03-07 14:51:15.711103,0.003
6,2024-03-07 14:51:15.711105,0.001
7,2024-03-07 14:51:15.711109,0.001
8,2024-03-07 14:51:15.711110,0.001
9,2024-03-07 14:51:15.711111,0.001
10,2024-03-07 14:51:15.711112,0.001
11,2024-03-07 14:51:15.711113,0.001
12,2024-03-07 14:51:15.711117,0.001
13,2024-03-07 14:51:15.711118,0.001
14,2024-03-07 14:51:15.711120,0.001
15,2024-03-07 14:51:15.711121,0.001
16,2024-03-07 14:51:15.711122,0.001
17,2024-03-07 14:51:15.711123,0.001
18,2024-03-07 14:51:15.711124,0.001
19,2024-03-07 14:51:15.711125,0.001
20,2024-03-07 14:51:15.711126,0.003
21,2024-03-07 14:51:15.711127,0.001
22,2024-03-07 14:51:15.711128,0.001
23,2024-03-07 14:51:15.711130,0.001
24,2024-03-07 14:51:15.711131,0.001
25,2024-03-07 14:51:15.711132,0.001
26,2024-03-07 14:51:15.711133,0.001
27,2024-03-07 14:51:15.711134,0.001
28,2024-03-07 14:51:15.711135,0.001
29,2024-03-07 14:51:15.711136,0.001
30,2024-03-07 14:51:15.711137,0.001
31,2024-03-07 14:51:15.711138,0.001
32,2024-03-07 14:51:15.711139,0.001
33,2024-03-07 14:51:15.711140,0.001
34,2024-03-07 14:51:15.711141,0.001
35,2024-03-07 14:51:15.711142,0.001
36,2024-03-07 14:51:15.711143,0.001
37,2024-03-07 14:51:15.711144,0.001
38,2024-03-07 14:51:15.711145,0.001
39,2024-03-07 14:51:15.711146,0.001
40,2024-03-07 14:51:15.711147,0.001
41,2024-03-07 14:51:15.711148,0.001
42,2024-03-07 14:51:15.711149,0.001
43,2024-03-07 14:51:15.711150,0.001
44,2024-03-07 14:51:15.711152,0.001
45,2024-03-07 14:51:15.711153,0.001
46,2024-03-07 14:51:15.711154,0.001
47,2024-03-07 14:51:15.711155,0.001
48,2024-03-07 14:51:15.711156,0.001
49,2024-03-07 14:51:15.711157,0.000
50,2024-03-07 14:51:15.711158,0.004
51,2024-03-07 14:51:15.711159,0.000
52,2024-03-07 14:51:15.711160,0.002
53,2024-03-07 14:51:15.711161,0.001
54,2024-03-07 14:51:15.711162,0.000
55,2024-03-07 14:51:15.711163,0.000
56,2024-03-07 14:51:15.711164,0.000
57,2024-03-07 14:51:15.711165,0.000
58,2024-03-07 14:51:15.711166,0.000
59,2024-03-07 14:51:15.711167,0.000
60,2024-03-07 14:51:15.711168,0.000
61,2024-03-07 14:51:15.711168,0.000
62,2024-03-07 14:51:15.711169,0.000
63,2024-03-07 14:51:15.711170,0.000
64,2024-03-07 14:51:15.711171,0.000
65,2024-03-07 14:51:15.711174,0.000
66,2024-03-07 14:51:15.711175,0.000
67,2024-03-07 14:51:15.711176,0.000
68,2024-03-07 14:51:15.711177,0.001
69,2024-03-07 14:51:15.711178,0.000
70,2024-03-07 14:51:15.711179,0.000
71,2024-03-07 14:51:15.711180,0.000
72,2024-03-07 14:51:15.711181,0.000
73,2024-03-07 14:51:15.711182,0.000
74,2024-03-07 14:51:15.711183,0.001
75,2024-03-07 14:51:15.711184,0.000
76,2024-03-07 14:51:15.711185,0.000
77,2024-03-07 14:51:15.711187,0.000
78,2024-03-07 14:51:15.711188,0.000
79,2024-03-07 14:51:15.711189,0.000
80,2024-03-07 14:51:15.711190,0.000
81,2024-03-07 14:51:15.711191,0.000
82,2024-03-07 14:51:15.711192,0.000
83,2024-03-07 14:51:15.711193,0.001
84,2024-03-07 14:51:15.711194,0.000
85,2024-03-07 14:51:15.711195,0.000
86,2024-03-07 14:51:15.711197,0.000
87,2024-03-07 14:51:15.711198,0.000
88,2024-03-07 14:51:15.711199,0.000
89,2024-03-07 14:51:15.711200,0.000
90,2024-03-07 14:51:15.711201,0.000
91,2024-03-07 14:51:15.711203,0.000
92,2024-03-07 14:51:15.711206,0.000
93,2024-03-07 14:51:15.711207,0.001
94,2024-03-07 14:51:15.711208,0.000
95,2024-03-07 14:51:15.711209,0.001
0,2024-03-07 14:51:16.283400,0.006
1,2024-03-07 14:51:16.283405,0.001
2,2024-03-07 14:51:16.283406,0.001
3,2024-03-07 14:51:16.283407,0.000
4,2024-03-07 14:51:16.283408,0.001
5,2024-03-07 14:51:16.283409,0.001
6,2024-03-07 14:51:16.283411,0.001
7,2024-03-07 14:51:16.283412,0.001
8,2024-03-07 14:51:16.283413,0.001
9,2024-03-07 14:51:16.283414,0.001
10,2024-03-07 14:51:16.283415,0.001
11,2024-03-07 14:51:16.283417,0.001
12,2024-03-07 14:51:16.283421,0.001
13,2024-03-07 14:51:16.283423,0.001
14,2024-03-07 14:51:16.283424,0.001
15,2024-03-07 14:51:16.283425,0.001
16,2024-03-07 14:51:16.283426,0.001
17,2024-03-07 14:51:16.283427,0.001
18,2024-03-07 14:51:16.283428,0.001
19,2024-03-07 14:51:16.283429,0.001
20,2024-03-07 14:51:16.283430,0.003
21,2024-03-07 14:51:16.283431,0.001
22,2024-03-07 14:51:16.283432,0.001
23,2024-03-07 14:51:16.283433,0.001
24,2024-03-07 14:51:16.283434,0.001
25,2024-03-07 14:51:16.283435,0.001
26,2024-03-07 14:51:16.283436,0.001
27,2024-03-07 14:51:16.283437,0.001
28,2024-03-07 14:51:16.283438,0.001
29,2024-03-07 14:51:16.283438,0.001
30,2024-03-07 14:51:16.283439,0.001
31,2024-03-07 14:51:16.283440,0.001
32,2024-03-07 14:51:16.283445,0.001
33,2024-03-07 14:51:16.283446,0.001
34,2024-03-07 14:51:16.283447,0.001
35,2024-03-07 14:51:16.283448,0.001
36,2024-03-07 14:51:16.283449,0.001
37,2024-03-07 14:51:16.283450,0.001
38,2024-03-07 14:51:16.283451,0.001
39,2024-03-07 14:51:16.283452,0.001
40,2024-03-07 14:51:16.283453,0.001
41,2024-03-07 14:51:16.283454,0.001
42,2024-03-07 14:51:16.283455,0.001
43,2024-03-07 14:51:16.283456,0.001
44,2024-03-07 14:51:16.283457,0.001
45,2024-03-07 14:51:16.283458,0.001
46,2024-03-07 14:51:16.283459,0.001
47,2024-03-07 14:51:16.283460,0.001
48,2024-03-07 14:51:16.283461,0.001
49,2024-03-07 14:51:16.283463,0.000
50,2024-03-07 14:51:16.283464,0.004
51,2024-03-07 14:51:16.283465,3.770
52,2024-03-07 14:51:16.283466,0.002
53,2024-03-07 14:51:16.283468,0.002
54,2024-03-07 14:51:16.283469,0.000
55,2024-03-07 14:51:16.283470,0.000
56,2024-03-07 14:51:16.283471,0.000
57,2024-03-07 14:51:16.283472,0.000
58,2024-03-07 14:51:16.283473,0.000
59,2024-03-07 14:51:16.283474,0.000
60,2024-03-07 14:51:16.283475,0.000
61,2024-03-07 14:51:16.283476,0.000
62,2024-03-07 14:51:16.283477,0.000
63,2024-03-07 14:51:16.283478,0.000
64,2024-03-07 14:51:16.283479,0.000
65,2024-03-07 14:51:16.283480,0.000
66,2024-03-07 14:51:16.283481,0.000
67,2024-03-07 14:51:16.283482,0.000
68,2024-03-07 14:51:16.283483,0.001
69,2024-03-07 14:51:16.283484,0.000
70,2024-03-07 14:51:16.283484,0.000
71,2024-03-07 14:51:16.283485,0.000
72,2024-03-07 14:51:16.283486,0.000
73,2024-03-07 14:51:16.283487,0.000
74,2024-03-07 14:51:16.283489,0.001
75,2024-03-07 14:51:16.283490,0.000
76,2024-03-07 14:51:16.283492,0.000
77,2024-03-07 14:51:16.283493,0.000
78,2024-03-07 14:51:16.283494,0.000
79,2024-03-07 14:51:16.283496,0.000
80,2024-03-07 14:51:16.283497,0.000
81,2024-03-07 14:51:16.283498,0.000
82,2024-03-07 14:51:16.283499,0.000
83,2024-03-07 14:51:16.283500,0.001
84,2024-03-07 14:51:16.283500,0.000
85,2024-03-07 14:51:16.283501,0.000
86,2024-03-07 14:51:16.283502,0.001
87,2024-03-07 14:51:16.283503,0.000
88,2024-03-07 14:51:16.283504,0.000
89,2024-03-07 14:51:16.283505,0.000
90,2024-03-07 14:51:16.283506,0.000
91,2024-03-07 14:51:16.283507,0.000
92,2024-03-07 14:51:16.283512,0.000
93,2024-03-07 14:51:16.283513,0.001
94,2024-03-07 14:51:16.283514,0.000
95,2024-03-07 14:51:16.283517,0.001
0,2024-03-07 14:51:16.853659,0.004
1,2024-03-07 14:51:16.853664,0.001
2,2024-03-07 14:51:16.853666,0.001
3,2024-03-07 14:51:16.853667,3.774
4,2024-03-07 14:51:16.853668,0.001
5,2024-03-07 14:51:16.853669,0.001
6,2024-03-07 14:51:16.853670,0.001
7,2024-03-07 14:51:16.853671,0.001
8,2024-03-07 14:51:16.853672,0.000
9,2024-03-07 14:51:16.853673,0.001
10,2024-03-07 14:51:16.853674,0.001
11,2024-03-07 14:51:16.853677,0.001
12,2024-03-07 14:51:16.853681,0.001
13,2024-03-07 14:51:16.853682,0.001
14,2024-03-07 14:51:16.853683,0.001
15,2024-03-07 14:51:16.853684,0.001
16,2024-03-07 14:51:16.853685,0.001
17,2024-03-07 14:51:16.853686,0.001
18,2024-03-07 14:51:16.853687,0.001
19,2024-03-07 14:51:16.853688,0.001
20,2024-03-07 14:51:16.853692,0.003
21,2024-03-07 14:51:16.853693,0.001
22,2024-03-07 14:51:16.853694,0.001
23,2024-03-07 14:51:16.853695,0.001
24,2024-03-07 14:51:16.853696,0.001
25,2024-03-07 14:51:16.853697,0.001
26,2024-03-07 14:51:16.853698,0.001
27,2024-03-07 14:51:16.853699,0.001
28,2024-03-07 14:51:16.853700,0.001
29,2024-03-07 14:51:16.853701,0.001
30,2024-03-07 14:51:16.853702,0.001
31,2024-03-07 14:51:16.853703,0.001
32,2024-03-07 14:51:16.853704,0.001
33,2024-03-07 14:51:16.853705,0.001
34,2024-03-07 14:51:16.853706,0.001
35,2024-03-07 14:51:16.853707,0.001
36,2024-03-07 14:51:16.853708,0.001
37,2024-03-07 14:51:16.853709,0.001
38,2024-03-07 14:51:16.853710,0.001
39,2024-03-07 14:51:16.853711,0.001
40,2024-03-07 14:51:16.853712,0.001
41,2024-03-07 14:51:16.853714,0.001
42,2024-03-07 14:51:16.853715,0.001
43,2024-03-07 14:51:16.853716,0.001
44,2024-03-07 14:51:16.853717,0.001
45,2024-03-07 14:51:16.853718,0.001
46,2024-03-07 14:51:16.853719,0.001
47,2024-03-07 14:51:16.853720,0.001
48,2024-03-07 14:51:16.853721,0.001
49,2024-03-07 14:51:16.853722,0.000
50,2024-03-07 14:51:16.853723,0.003
51,2024-03-07 14:51:16.853724,0.000
52,2024-03-07 14:51:16.853725,0.003
53,2024-03-07 14:51:16.853726,0.002
54,2024-03-07 14:51:16.853727,0.001
55,2024-03-07 14:51:16.853728,0.000
56,2024-03-07 14:51:16.853729,0.000
57,2024-03-07 14:51:16.853730,0.000
58,2024-03-07 14:51:16.853731,0.000
59,2024-03-07 14:51:16.853732,0.000
60,2024-03-07 14:51:16.853733,0.000
61,2024-03-07 14:51:16.853734,0.000
62,2024-03-07 14:51:16.853735,0.000
63,2024-03-07 14:51:16.853737,0.000
64,2024-03-07 14:51:16.853738,0.000
65,2024-03-07 14:51:16.853739,0.000
66,2024-03-07 14:51:16.853740,0.000
67,2024-03-07 14:51:16.853741,0.000
68,2024-03-07 14:51:16.853743,0.001
69,2024-03-07 14:51:16.853744,0.000
70,2024-03-07 14:51:16.853745,0.000
71,2024-03-07 14:51:16.853746,0.000
72,2024-03-07 14:51:16.853747,0.001
73,2024-03-07 14:51:16.853748,0.000
74,2024-03-07 14:51:16.853749,0.001
75,2024-03-07 14:51:16.853749,0.000
76,2024-03-07 14:51:16.853750,0.000
77,2024-03-07 14:51:16.853751,0.000
78,2024-03-07 14:51:16.853752,0.000
79,2024-03-07 14:51:16.853753,0.000
80,2024-03-07 14:51:16.853754,0.000
81,2024-03-07 14:51:16.853755,0.000
82,2024-03-07 14:51:16.853756,0.001
83,2024-03-07 14:51:16.853758,0.001
84,2024-03-07 14:51:16.853760,0.000
85,2024-03-07 14:51:16.853761,0.000
86,2024-03-07 14:51:16.853762,0.000
87,2024-03-07 14:51:16.853763,0.000
88,2024-03-07 14:51:16.853764,0.000
89,2024-03-07 14:51:16.853765,0.000
90,2024-03-07 14:51:16.853766,0.000
91,2024-03-07 14:51:16.853767,0.000
92,2024-03-07 14:51:16.853770,0.000
93,2024-03-07 14:51:16.853771,0.000
94,2024-03-07 14:51:16.853772,0.000
95,2024-03-07 14:51:16.853773,0.001
0,2024-03-07 14:51:17.424079,0.007
1,2024-03-07 14:51:17.424084,0.001
2,2024-03-07 14:51:17.424086,0.001
3,2024-03-07 14:51:17.424087,3.775
4,2024-03-07 14:51:17.424088,0.001
5,2024-03-07 14:51:17.424089,0.001
6,2024-03-07 14:51:17.424090,0.000
7,2024-03-07 14:51:17.424091,0.001
8,2024-03-07 14:51:17.424094,0.001
9,2024-03-07 14:51:17.424095,0.002
10,2024-03-07 14:51:17.424096,0.001
11,2024-03-07 14:51:17.424097,0.001
12,2024-03-07 14:51:17.424101,0.001
13,2024-03-07 14:51:17.424102,0.001
14,2024-03-07 14:51:17.424103,0.001
15,2024-03-07 14:51:17.424104,0.001
16,2024-03-07 14:51:17.424105,0.001
17,2024-03-07 14:51:17.424106,0.001
18,2024-03-07 14:51:17.424107,0.001
19,2024-03-07 14:51:17.424108,0.001
20,2024-03-07 14:51:17.424109,0.003
21,2024-03-07 14:51:17.424110,0.001
22,2024-03-07 14:51:17.424111,0.001
23,2024-03-07 14:51:17.424112,0.001
24,2024-03-07 14:51:17.424113,0.001
25,2024-03-07 14:51:17.424114,0.001
26,2024-03-07 14:51:17.424115,0.001
27,2024-03-07 14:51:17.424155,0.001
28,2024-03-07 14:51:17.424156,0.001
29,2024-03-07 14:51:17.424161,0.001
30,2024-03-07 14:51:17.424162,0.001
31,2024-03-07 14:51:17.424163,0.000
32,2024-03-07 14:51:17.424164,0.001
33,2024-03-07 14:51:17.424165,0.001
34,2024-03-07 14:51:17.424166,0.001
35,2024-03-07 14:51:17.424167,0.001
36,2024-03-07 14:51:17.424168,0.001
37,2024-03-07 14:51:17.424169,0.001
38,2024-03-07 14:51:17.424170,0.001
39,2024-03-07 14:51:17.424171,0.001
40,2024-03-07 14:51:17.424172,0.001
41,2024-03-07 14:51:17.424174,0.001
42,2024-03-07 14:51:17.424175,0.001
43,2024-03-07 14:51:17.424176,0.001
44,2024-03-07 14:51:17.424177,0.001
45,2024-03-07 14:51:17.424178,0.001
46,2024-03-07 14:51:17.424179,0.001
47,2024-03-07 14:51:17.424180,0.001
48,2024-03-07 14:51:17.424181,0.001
49,2024-03-07 14:51:17.424182,0.001
50,2024-03-07 14:51:17.424186,0.003
51,2024-03-07 14:51:17.424187,0.000
52,2024-03-07 14:51:17.424188,0.002
53,2024-03-07 14:51:17.424189,0.002
54,2024-03-07 14:51:17.424190,0.000
55,2024-03-07 14:51:17.424192,0.000
56,2024-03-07 14:51:17.424193,0.000
57,2024-03-07 14:51:17.424194,0.000
58,2024-03-07 14:51:17.424195,0.000
59,2024-03-07 14:51:17.424196,0.000
60,2024-03-07 14:51:17.424197,0.000
61,2024-03-07 14:51:17.424199,0.000
62,2024-03-07 14:51:17.424200,0.000
63,2024-03-07 14:51:17.424201,0.000
64,2024-03-07 14:51:17.424202,0.000
65,2024-03-07 14:51:17.424203,0.000
66,2024-03-07 14:51:17.424204,0.000
67,2024-03-07 14:51:17.424205,0.000
68,2024-03-07 14:51:17.424206,0.001
69,2024-03-07 14:51:17.424207,0.000
70,2024-03-07 14:51:17.424208,0.000
71,2024-03-07 14:51:17.424210,0.000
72,2024-03-07 14:51:17.424211,0.000
73,2024-03-07 14:51:17.424212,0.000
74,2024-03-07 14:51:17.424213,0.001
75,2024-03-07 14:51:17.424214,0.000
76,2024-03-07 14:51:17.424215,0.000
77,2024-03-07 14:51:17.424216,0.000
78,2024-03-07 14:51:17.424217,0.000
79,2024-03-07 14:51:17.424218,0.000
80,2024-03-07 14:51:17.424219,0.000
81,2024-03-07 14:51:17.424220,0.000
82,2024-03-07 14:51:17.424221,0.001
83,2024-03-07 14:51:17.424222,0.001
84,2024-03-07 14:51:17.424223,0.000
85,2024-03-07 14:51:17.424224,0.000
86,2024-03-07 14:51:17.424225,0.000
87,2024-03-07 14:51:17.424226,0.000
88,2024-03-07 14:51:17.424227,0.000
89,2024-03-07 14:51:17.424228,0.000
90,2024-03-07 14:51:17.424229,0.000
91,2024-03-07 14:51:17.424230,0.000
92,2024-03-07 14:51:17.424235,0.000
93,2024-03-07 14:51:17.424236,0.000
94,2024-03-07 14:51:17.424237,0.000
95,2024-03-07 14:51:17.424238,0.001
0,2024-03-07 14:51:18.007696,0.006
1,2024-03-07 14:51:18.007701,0.001
2,2024-03-07 14:51:18.007702,0.001
3,2024-03-07 14:51:18.007703,3.774
4,2024-03-07 14:51:18.007704,0.001
5,2024-03-07 14:51:18.007705,0.002
6,2024-03-07 14:51:18.007706,0.001
7,2024-03-07 14:51:18.007707,0.001
8,2024-03-07 14:51:18.007708,0.001
9,2024-03-07 14:51:18.007709,0.003
10,2024-03-07 14:51:18.007709,0.001
11,2024-03-07 14:51:18.007710,0.001
12,2024-03-07 14:51:18.007714,0.002
13,2024-03-07 14:51:18.007715,0.001
14,2024-03-07 14:51:18.007716,0.001
15,2024-03-07 14:51:18.007717,0.001
16,2024-03-07 14:51:18.007718,0.001
17,2024-03-07 14:51:18.007720,0.001
18,2024-03-07 14:51:18.007721,0.001
19,2024-03-07 14:51:18.007722,0.001
20,2024-03-07 14:51:18.007723,0.003
21,2024-03-07 14:51:18.007724,0.001
22,2024-03-07 14:51:18.007725,0.001
23,2024-03-07 14:51:18.007725,0.001
24,2024-03-07 14:51:18.007726,0.001
25,2024-03-07 14:51:18.007727,0.001
26,2024-03-07 14:51:18.007728,0.001
27,2024-03-07 14:51:18.007729,0.001
28,2024-03-07 14:51:18.007730,0.001
29,2024-03-07 14:51:18.007730,0.001
30,2024-03-07 14:51:18.007731,0.001
31,2024-03-07 14:51:18.007732,0.001
32,2024-03-07 14:51:18.007733,0.001
33,2024-03-07 14:51:18.007734,0.001
34,2024-03-07 14:51:18.007735,0.001
35,2024-03-07 14:51:18.007736,0.001
36,2024-03-07 14:51:18.007736,0.001
37,2024-03-07 14:51:18.007737,0.001
38,2024-03-07 14:51:18.007741,0.001
39,2024-03-07 14:51:18.007742,0.001
40,2024-03-07 14:51:18.007743,0.001
41,2024-03-07 14:51:18.007744,0.001
42,2024-03-07 14:51:18.007744,0.001
43,2024-03-07 14:51:18.007746,0.001
44,2024-03-07 14:51:18.007747,0.001
45,2024-03-07 14:51:18.007748,0.001
46,2024-03-07 14:51:18.007749,0.001
47,2024-03-07 14:51:18.007750,0.001
48,2024-03-07 14:51:18.007751,0.001
49,2024-03-07 14:51:18.007751,0.000
50,2024-03-07 14:51:18.007752,0.003
51,2024-03-07 14:51:18.007753,0.000
52,2024-03-07 14:51:18.007754,0.000
53,2024-03-07 14:51:18.007755,0.003
54,2024-03-07 14:51:18.007756,0.002
55,2024-03-07 14:51:18.007757,0.000
56,2024-03-07 14:51:18.007757,0.001
57,2024-03-07 14:51:18.007758,0.001
58,2024-03-07 14:51:18.007759,0.001
59,2024-03-07 14:51:18.007761,0.001
60,2024-03-07 14:51:18.007762,0.001
61,2024-03-07 14:51:18.007763,0.001
62,2024-03-07 14:51:18.007764,0.001
63,2024-03-07 14:51:18.007765,0.001
64,2024-03-07 14:51:18.007765,0.001
65,2024-03-07 14:51:18.007766,0.001
66,2024-03-07 14:51:18.007767,0.001
67,2024-03-07 14:51:18.007768,0.001
68,2024-03-07 14:51:18.007769,0.001
69,2024-03-07 14:51:18.007770,0.001
70,2024-03-07 14:51:18.007771,0.000
71,2024-03-07 14:51:18.007774,0.000
72,2024-03-07 14:51:18.007774,0.001
73,2024-03-07 14:51:18.007775,0.000
74,2024-03-07 14:51:18.007776,0.001
75,2024-03-07 14:51:18.007777,0.000
76,2024-03-07 14:51:18.007778,0.000
77,2024-03-07 14:51:18.007779,0.001
78,2024-03-07 14:51:18.007780,0.000
79,2024-03-07 14:51:18.007781,0.000
80,2024-03-07 14:51:18.007782,0.000
